,0
0,1.0000225028467287
1,1.0009320555812502
2,1.0033818074282772
3,0.997044420532664
4,1.0044078624419075
5,1.0016921852095437
6,0.9957011518180315
7,0.9976696386809977
8,0.9969837286873936
9,1.0010202746794332
10,0.9975344326249428
11,0.9959848017908101
12,0.9990428636713117
13,0.9954522359050538
14,0.9957567769967642
15,1.0012853793595982
16,1.002060018031845
17,1.0002222203979296
18,1.0026847783657242
19,0.9996859932648511
20,1.0044618396017788
21,1.0014082529414612
22,1.0042741625242309
23,0.9997829184107256
24,1.002144395064834
25,0.9992741046224802
26,0.996839663880335
27,1.0047515305716044
28,0.999868346413257
29,0.9968693626044244
30,1.0035859882366842
31,1.0026871219087394
32,1.002023938560653
33,1.004909391211244
34,1.0024909398532968
35,1.0032920233234943
36,1.000354832204802
37,1.0012967397329209
38,1.0045842789583148
39,0.999026193333515
40,1.0048258870601317
41,1.0041546808866006
42,1.0002224641927584
43,0.997860259179217
44,0.995907149154461
45,0.9999891882735352
46,1.0041748662524395
47,0.9997627972895444
48,0.9967117309408576
49,1.0008822065410317
50,1.0033255814895339
51,0.9974473611924082
52,0.9956230548500503
53,0.9981020246181693
54,0.9960354350762174
55,1.00397204642746
56,0.9983708308622428
57,0.9956397458896802
58,0.9999598276117118
59,0.9968989404556268
60,0.9992724543823369
61,1.0015014138851628
62,1.003698627232102
63,0.9968370798732493
64,1.0043149241093638
65,0.9963056702023908
66,1.0034261079277609
67,0.9978495444237427
68,0.9955799028358624
69,0.999798592094646
70,1.0005570115403852
71,0.9977457229894051
72,1.0032870433141283
73,0.9978560716296306
74,0.9968618853232407
75,1.0009218709136345
76,1.001558687984841
77,1.0006224715144716
78,0.9985515684784703
79,1.0049079842920448
80,0.9991865183935357
81,1.0023116399817584
82,1.0044397671961025
83,0.9965012671666108
84,1.0014356077156568
85,1.0005114719121575
86,0.9999478370777309
87,1.0036928238845066
88,1.0012338348623147
89,1.0009151271624979
90,1.0031544823674259
91,1.0006554237488277
92,0.9988440197978741
93,1.0022752425547095
94,0.997796208259132
95,0.9981766789286375
96,0.9975053398440928
97,1.0041162455798387
98,1.0047309034004261
99,0.996941754799043
100,0.9975306269453832
101,1.0003362329976522
102,1.0049644911289175
103,1.0005378899020678
104,0.9996098564728517
105,1.0030487631872338
106,0.9979963832742933
107,0.9992070090374696
108,0.9985429331751432
109,0.9970952602730361
110,0.998169611720122
111,1.0033918744578316
112,0.9957933979827706
113,1.0000482550037841
114,1.0046157521580352
115,0.9978372345317995
116,1.0022515075050635
117,0.9986825074182051
118,1.002107743395373
119,1.002376181719421
120,0.9952710313845363
121,1.0020578937961127
122,1.0036033719026196
123,0.9967405100097084
124,0.9968280798742226
125,0.9950463646585131
126,1.0030079420915483
127,1.0003704043532098
128,0.997160231217411
129,1.0024876667903226
130,0.9978248949910751
131,1.002702077077552
132,0.9962116583198501
133,0.9969923439986778
134,0.9960678480076782
135,0.9960156076494341
136,0.9979096151572775
137,1.0038053847568116
138,0.9990155738607299
139,1.0045886771487111
140,1.0008293820595373
141,0.996261838027548
142,0.9954163139859235
143,0.9968748749197346
144,0.9969223297751801
145,1.0040423748303628
146,1.0036304927346518
147,1.0004001842098678
148,1.0043760764867364
149,0.9975714035514687
150,0.9974158204389912
151,0.996987620434777
152,1.0017586596211503
153,1.003381942622359
154,1.0023896150864837
155,1.0004373816465109
156,0.9973672377792977
157,0.9976707835613587
158,1.0049535878576803
159,1.0049060599420192
160,1.0019138398367926
161,1.0048055360559844
162,1.0047065551866834
163,1.004814204626135
164,1.0022569584873169
165,0.9986800295240528
166,0.9997377335217057
167,1.0016602164831154
168,0.9995345910630667
169,0.9991835377164339
170,0.9967327432201103
171,0.9993783059541632
172,1.0045627957517815
173,1.000541282629099
174,1.0028073298829532
175,1.000476280517232
176,0.9977497332896866
177,0.9974647639746229
178,0.9959465053522066
179,1.0031864373458423
180,0.9999871569693941
181,0.9979942756911673
182,0.9993661745157973
183,0.9986414338311002
184,1.0001174069895298
185,1.0001260297019885
186,1.0022614201161026
187,0.9972003217219677
188,0.999011485256931
189,1.0040088007101788
190,1.0020823756379815
191,1.0045776124351802
192,1.0049891818712036
193,0.9986721491745132
194,0.9981655282051475
195,1.0004544132341804
196,1.001229200700053
197,1.0036118497798991
198,0.9999338980226206
199,1.0008587732897238
200,0.995111239699281
201,0.9992801207652667
202,0.9998002810066445
203,0.9955739682623995
204,1.0046637421539717
205,0.9979214125546789
206,0.998321334019455
207,1.0034578157416294
208,0.9980086778906587
209,1.0000649778671675
210,1.0043764083982853
211,0.9958253654465262
212,1.0022486049869563
213,1.0019154784641446
214,0.9981289464654839
215,1.003591950639712
216,1.0031248065196934
217,0.9957714648824816
218,1.0011142690803916
219,1.000041602821522
220,0.9952384760120788
221,1.0007028076287054
222,1.0039954304215213
223,1.0001253459644097
224,1.003043400996662
225,0.9980566680820583
226,0.9952410253201429
227,0.9974245040278515
228,1.0001580877659835
229,1.0020847446881156
230,1.0016769950834812
231,1.002307020942542
232,0.9974088268447765
233,1.0022904120705185
234,1.0026617704673724
235,0.9983266138122222
236,0.9979371563573017
237,0.9954734486243522
238,1.0043877740766125
239,1.002513628020929
240,1.0028409418841457
241,0.9981317021974848
242,1.0022717100910399
243,1.0047140729000639
244,1.002903429056156
245,0.9958933264259477
246,0.9958631856721547
247,0.9958767144177605
248,1.0012464973382487
249,1.0041002141390385
250,0.9966648383133635
251,1.0012467921415984
252,0.9992249943931293
253,0.9985068261543638
254,1.0036113427763802
255,1.0039996244208544
256,0.9994839696193367
257,1.001683783554966
258,0.9966514233836634
259,1.0030277791332665
260,0.9950730318692194
261,1.0013672542255216
262,1.0037002910839654
263,0.9994150965886371
264,0.9996437331453408
265,1.0036494402102014
266,1.004420871616541
267,0.999293091245163
268,0.9952555305800939
269,0.9989927946752802
270,0.9970070403368297
271,0.9997250311682636
272,1.0020386892346271
273,0.9959439402704582
274,1.0007686592399236
275,0.9990989074008465
276,0.9972346397141616
277,1.004075984578149
278,1.0028580798266857
279,1.0022845030863439
280,1.0003792692241869
281,1.0032362011845424
282,0.9994041818788411
283,1.0010195690943808
284,0.9967768578688476
285,1.0016668569410032
286,1.0030331936466428
287,0.9979503050061601
288,1.0015825818420387
289,1.0004659279084043
290,1.0025051443317743
291,1.0018485054776678
292,1.0036067579949453
293,0.9977812731550586
294,0.9998313411143896
295,0.9977496449600046
296,0.9956715441161045
297,0.9965091187263857
298,1.0037995383776777
299,0.9964772233673648
300,0.9985283865071951
301,1.0014682061585916
302,0.9955429483724959
303,1.0017664139701183
304,1.0008698122034172
305,1.0023821531434356
306,1.0002880433407915
307,1.0032233031196005
308,1.001432143814024
309,0.9989965617233365
310,1.000552576364063
311,1.0040507972276846
312,0.9990609368949551
313,0.9995200336917535
314,1.001948258201673
315,0.9952184165747456
316,1.004666252220476
317,0.9952436246402429
318,1.0009991040130333
319,0.9957018562471288
320,0.9985903921937316
321,0.9961288260522798
322,0.9952356952357344
323,0.9974085735748871
324,0.9977339927224986
325,0.9968024512344217
326,1.0041581210191999
327,0.9976703192265055
328,1.0024022783555417
329,0.9961364542746076
330,1.0043056409449724
331,0.9996480239161684
332,0.9956570306925938
333,0.9982782071344464
334,0.9953667095639159
335,1.0026458700601053
336,0.9950511637949407
337,0.9975832618666851
338,0.9979334834720787
339,0.9954153811148597
340,1.0039654507480447
341,0.99975955598638
342,1.000861727005409
343,1.0038178762968109
344,0.9999173243502589
345,1.004429355887256
346,1.0013434671545938
347,1.004012939908494
348,1.0001532997979026
349,0.9972982775505858
350,0.9982518628990531
351,0.997512931200552
352,0.995374149645384
353,0.9972485886529239
354,1.0021153158555072
355,1.0016124837228686
356,1.001649035733746
357,0.9974323091754191
358,1.0048379870108342
359,0.9961879446682403
360,0.9971386929337185
361,1.0037314139420317
362,1.0015620251962725
363,1.004111246056407
364,1.0009784992237158
365,0.9962032318626803
366,0.9991229801638923
367,0.9994890169380439
368,1.001347769077921
369,0.9956697345870955
370,0.9990644897624176
371,1.0048420884757012
372,0.9973309273373544
373,0.9982793634774048
374,0.995936070337452
375,1.002757498483186
376,0.9956202943413327
377,1.0032250005084185
378,1.0026444995246366
379,0.9960458019632713
380,0.9990191348360462
381,0.9986925852734306
382,1.002112413460465
383,0.9968259956683282
384,0.999433073741592
385,1.0041238712735194
386,0.9980036232664307
387,1.0008332054181033
388,0.9979268042635119
389,1.0037249791859686
390,0.9958503825661066
391,1.0007946353956159
392,0.9996204331057079
393,1.0037945616359134
394,0.995908005924069
395,1.0039722410222873
396,0.9983237985147843
397,0.9972539776452284
398,1.0037246221597582
399,0.9988755372716834
400,1.0034874511140335
401,0.9991361346918002
402,1.0004054463171002
403,0.9959841683867171
404,1.0026001048225177
405,1.0022039873580442
406,1.0023816703974509
407,1.0029504724625116
408,0.9975978251665782
409,0.9956576804911507
410,1.0013039964124377
411,0.999636781851476
412,1.0017593416675634
413,1.0035005194166058
414,1.0016804619265385
415,0.9997795722749107
416,1.0027582805075486
417,1.0037031624320425
418,0.9973305089795813
419,1.0017476957144062
420,0.9961873365663603
421,0.998244186447636
422,0.9965140089597156
423,0.9962222119702392
424,1.0048684357556572
425,1.000935189267028
426,0.9995501146830376
427,0.997092902930503
428,0.9972768092333092
429,0.9959562056171989
430,0.9988841385431664
431,0.9968250959333875
432,1.0005186302720832
433,1.0008853645099738
434,0.9977582094999914
435,1.0047166158673255
436,1.0020824553939784
437,1.0021076464306105
438,0.9980951003764139
439,0.9999161984022059
440,0.9985816016884715
441,0.9986658191555491
442,0.9982032783629278
443,1.0012144531934053
444,0.9966859662996123
445,0.9967996760322122
446,0.9958558710216825
447,1.001002066912616
448,1.0000092826923292
449,1.0007942172100108
450,1.0041552690631732
451,0.9967631394320773
452,1.0021356534688597
453,0.9950640670624179
454,0.9988378121032111
455,1.0023500604169577
456,0.9975448398811829
457,1.0023850504581655
458,1.0048829682072897
459,1.0003698877559706
460,0.9979669820969345
461,0.9963881936041282
462,1.001866248134631
463,0.9983692572983981
464,1.0032895612658657
465,0.9975260617917712
466,1.0014537278147175
467,0.9970624408350715
468,1.0038188393219392
469,0.9972968883239294
470,1.0042471408736577
471,0.9970802394011894
472,1.0032670773343078
473,1.0038412820247298
474,1.0006019512157256
475,1.0047325614051097
476,1.0004833209338473
477,1.0001354438540664
478,1.0043939311557621
479,0.9954819978290489
480,0.9996406768274958
481,1.0005979166663082
482,0.9983653294626601
483,1.0032998760808316
484,0.9976518161141356
485,0.9995553020518844
486,1.0004404254423198
487,1.0031238397163362
488,1.0036266469531623
489,0.9979926812431562
490,0.9966037110478977
491,1.0049648380820702
492,0.9993333131873475
493,0.9972787837019875
494,1.003433167437632
495,0.9984174488046886
496,1.0024554622185562
497,0.9997790669708444
498,0.9998108299707227
499,0.9978660895530294
500,1.001188233654339
501,1.0032402201661836
502,0.9983700425517581
503,0.9998039625411184
504,0.9977954539584457
505,0.9966512389959288
506,1.000910376672147
507,0.9988692576242943
508,1.0034706771690158
509,1.0030793773310758
510,1.0037043103880543
511,1.0001617807708796
512,1.0007133511856345
513,0.9989423546567598
514,1.0048927953397435
515,1.0021511835284258
516,0.9999002273355658
517,1.0008883014973107
518,1.0016229430536603
519,1.0002597636268924
520,1.0002135511067185
521,0.9975622928498861
522,1.0002198336343942
523,1.0041703434655658
524,1.0047225370733839
525,0.9962541150433641
526,0.9979171264356755
527,0.9953166563251794
528,1.0018783363712653
529,0.9977579305157097
530,1.0031676841982207
531,1.0049602746461381
532,1.0002819450497236
533,0.9952879911632401
534,0.9996152388610622
535,0.9988625905881537
536,1.0038790412973562
537,0.996935102497401
538,1.0044867810745401
539,0.99506948927216
540,1.0008701710538441
541,1.0029332408092126
542,1.002437541275181
543,0.9982102046150866
544,0.9956566602756589
545,0.9952793712713204
546,0.999965609328833
547,0.9987636624340694
548,1.0044311662743846
549,1.0006413401782317
550,0.9983362373309307
551,0.995881926865215
552,0.997518529988127
553,0.9994717583889802
554,0.9993347425741768
555,1.0021340163020567
556,1.0049614130771054
557,1.002125350913505
558,0.9992832078433597
559,1.0006727134323903
560,1.0001079785594171
561,1.0028198816024398
562,0.9972831889625713
563,1.0006015716969288
564,0.9980005075328199
565,0.9956607106400256
566,0.9981763600408134
567,1.0045794599527256
568,0.995336521521846
569,1.0010685513488502
570,0.9996063028800383
571,0.9970384405040943
572,1.001318511683856
573,0.9998974320874914
574,0.9985025809739031
575,0.995700195544218
576,1.0039589363685117
577,0.9982768824542816
578,1.0039829498766824
579,1.0011289269139179
580,1.0017892746127617
581,0.9999427999944873
582,0.9955178605001175
583,1.001703576669971
584,0.9953212154351161
585,0.9953051161199882
586,0.9951099344570482
587,0.998391542217592
588,1.0028258881709187
589,1.0035975021673778
590,0.9956750828160215
591,0.9958131458540481
592,0.999746691774236
593,1.0000074723567125
594,1.0043150551446325
595,1.0017922907837966
596,1.0008977630253988
597,0.9986950410329585
598,1.002720512995527
599,1.0013231102620277
600,1.0016328653190183
601,1.0000157631504087
602,0.9956427879313429
603,1.00136298561952
604,1.0035136360467327
605,0.9979705935854276
606,0.9953015048962611
607,0.9976747216089227
608,1.0036328260686804
609,0.9988649173880874
610,1.002399900014026
611,0.9999673654111944
612,0.9978450972954185
613,0.9962435632648574
614,0.9982509677815434
615,1.0043936090500885
616,0.9995507680150807
617,1.0026470952914894
618,1.0034453475164733
619,1.002483395552816
620,1.0021069937156692
621,0.9972217108698832
622,1.0011787044515927
623,0.9953434650417077
624,1.0046551613520875
625,1.0031275462686968
626,0.9979951255672369
627,0.9954268729247718
628,0.9966288701695832
629,0.9993994621357761
630,1.0044644683769017
631,1.0001488042050173
632,0.9960500162486281
633,1.0047345833418952
634,0.999241702078223
635,0.9966672438031937
636,0.9972537204196162
637,1.004593072261264
638,1.004748139676675
639,1.0039744369449908
640,0.9961457779851703
641,0.995647601613879
642,1.0028307331405169
643,1.0045259306949106
644,1.0048432274596597
645,1.0017564344685785
646,1.0012495057896038
647,1.00038634523723
648,1.000296857437664
649,0.9996957221826078
650,1.0000823143575348
651,0.995756138193099
652,1.0028012906890404
653,0.9980241617962327
654,1.0049779790404378
655,1.003444598202052
656,1.0043477966058747
657,1.0041704832670628
658,1.0018472896213098
659,0.9982273719612825
660,1.0047059680442674
661,0.9968988686933914
662,0.9975163071755069
663,0.9988999912794285
664,1.0002660616938042
665,0.9966651952324377
666,1.0017124288901456
667,1.004636505947361
668,0.9977802322430773
669,0.998975104984731
670,0.9957002453280037
671,1.00111872216586
672,0.9979033428262144
673,0.9971119577283385
674,1.0010189772354734
675,0.9965143318857038
676,0.9988544452025927
677,0.999645799382283
678,1.0010141036774074
679,1.0031091949516713
680,1.000918112711395
681,1.0012298864192546
682,0.9954068511456224
683,1.0004298221375512
684,1.004846591983579
685,0.9971335919483656
686,1.0017721959147932
687,0.9979015440205456
688,0.9990768596226546
689,1.0016367845115288
690,0.998725005093855
691,1.002346449130571
692,0.9999026937880885
693,0.9950544971977918
694,0.9965467965622007
695,1.001355995141965
696,1.001646915079617
697,0.99540177939713
698,0.9993539128843215
699,1.0008542588715885
700,0.9973288454182754
701,0.9957286871791386
702,1.0028975325380762
703,1.0032562767241198
704,1.0002487568674596
705,1.0036933456045367
706,0.9975177720476999
707,0.9992059392479012
708,0.9983801562936797
709,0.9951598900232367
710,1.0002989822001382
711,0.9995348603524015
712,1.0028213735261766
713,1.0022236319198694
714,1.0017793897101093
715,1.001139958830568
716,0.9983708283535573
717,1.0009972597051684
718,0.9952247264300778
719,0.9987206642006466
720,1.001169641141769
721,0.9970522861126044
722,0.996148665580976
723,0.9968720891759343
724,0.9993463767560155
725,1.0030033230329962
726,1.003960135930172
727,1.002220467534597
728,0.9973019755210536
729,1.003121570275522
730,1.0005784010391472
731,0.9970699745971644
732,1.0015105733540115
733,0.9989536042463122
734,0.99727657032495
735,1.0008403282799885
736,0.9968740541467498
737,1.0027849440058705
738,1.0022345464245133
739,1.001119027247307
740,1.0015041515205003
741,0.9976312672315316
742,0.9993555096809952
743,0.9950047460257194
744,1.0043484041852746
745,1.0046486595592956
746,1.0003032532980571
747,0.9966831204907296
748,1.001731905265135
749,1.000634273708884
750,0.9954975692525667
751,0.9993050249751252
752,0.998078327992077
753,1.00110452676496
754,0.995030243361578
755,1.0049630877825801
756,1.0025927481224206
757,1.0036416274655735
758,1.0034667116820193
759,0.9973915035070395
760,0.997575764777136
761,0.9975641343807214
762,0.9969843541474335
763,1.0004639255697139
764,1.0002648458761323
765,1.002786832371875
766,0.9988153093214459
767,1.0017884726815278
768,0.9990295974100245
769,0.997406038370237
770,1.0045984826680867
771,1.0015126247346178
772,0.9988247975628642
773,0.99907518853864
774,0.9998121474470778
775,1.0005989245937594
776,1.0016166408468117
777,1.0024771274693145
778,0.9951652044651866
779,1.003713597925426
780,0.9958068539380218
781,1.0020671588681254
782,1.0030509343586056
783,1.0040096895630168
784,0.9963675461141379
785,1.0018074616247972
786,0.9956734088695999
787,1.0044693417417596
788,1.001945115896241
789,1.0008623776647882
790,0.9986918686818799
791,1.0025042744305712
792,0.9998135210963778
